--------------------------------------------------------------------------------------------------------------------------------------------------------------
      name:  <unnamed>
       log:  C:\Users\Nathan\Downloads\inpresrepli\log/tableA1.log
  log type:  text
 opened on:  24 Sep 2022, 16:54:38

. *use supa2,clear;
. use inpresdata, clear;

. *EDUCATION;
. anova yeduc birthpl p504th p504th*ch71 nin*p504th, reg cont(nin ch71) ;

      Source |       SS           df       MS      Number of obs   =   152,989
se 15= .05804657

->  display `"coeff 16= "' _b[nin*p504th[16]]
coeff 16= .11628341

->  display `"se 16= "' _se[nin*p504th[16]]
se 16= .06510511

->  display `"coeff 17= "' _b[nin*p504th[17]]
coeff 17= .15096483

->  display `"se 17= "' _se[nin*p504th[17]]
se 17= .06161627

->  display `"coeff 18= "' _b[nin*p504th[18]]
coeff 18= .1650305

->  display `"se 18= "' _se[nin*p504th[18]]
se 18= .06003784

->  display `"coeff 19= "' _b[nin*p504th[19]]
coeff 19= .12799686

->  display `"se 19= "' _se[nin*p504th[19]]
se 19= .06085167

->  display `"coeff 20= "' _b[nin*p504th[20]]
coeff 20= .13851081

->  display `"se 20= "' _se[nin*p504th[20]]
se 20= .05813938

->  display `"coeff 21= "' _b[nin*p504th[21]]
coeff 21= .13642942

->  display `"se 21= "' _se[nin*p504th[21]]
se 21= .06190903

->  display `"coeff 22= "' _b[nin*p504th[22]]
coeff 22= .17196462

->  display `"se 22= "' _se[nin*p504th[22]]
se 22= .05920824

->  display `"coeff 23= "' _b[nin*p504th[23]]
coeff 23= 0

->  display `"se 23= "' _se[nin*p504th[23]]
se 23= 0

. quietly anova yeduc birthpl p504th p504th*ch71 p504th*en71 nin*p504th, reg cont(nin ch71 en71) ;

. display "N.OBS  " e(N);
N.OBS  152495

. display "R. squared" e(r2);
R. squared.19085153

. test nin*p504th;

                  Source |  Partial SS    df       MS           F     Prob > F
              -----------+----------------------------------------------------
              nin*p504th |  933.522174    22  42.4328261       3.06     0.0000
                Residual |  2108712.48152119  13.8622557   

. for X in num 1/23:
> display "coeff X= " _b[nin*p504th[X]]\
> display "se X= " _se[nin*p504th[X]];

->  display `"coeff 1= "' _b[nin*p504th[1]]
coeff 1= -.08308636

->  display `"se 1= "' _se[nin*p504th[1]]
se 1= .07727852

->  display `"coeff 2= "' _b[nin*p504th[2]]
coeff 2= -.00241384

->  display `"se 2= "' _se[nin*p504th[2]]
se 2= .07090015

->  display `"coeff 3= "' _b[nin*p504th[3]]
coeff 3= .05898817

->  display `"se 3= "' _se[nin*p504th[3]]
se 3= .06956809

->  display `"coeff 4= "' _b[nin*p504th[4]]
coeff 4= .01439343

->  display `"se 4= "' _se[nin*p504th[4]]
se 4= .06955955

->  display `"coeff 5= "' _b[nin*p504th[5]]
coeff 5= .05054626

->  display `"se 5= "' _se[nin*p504th[5]]
se 5= .0653014

->  display `"coeff 6= "' _b[nin*p504th[6]]
coeff 6= .03240352

->  display `"se 6= "' _se[nin*p504th[6]]
se 6= .07023206

->  display `"coeff 7= "' _b[nin*p504th[7]]
coeff 7= .0675655

->  display `"se 7= "' _se[nin*p504th[7]]
se 7= .06888071

->  display `"coeff 8= "' _b[nin*p504th[8]]
coeff 8= -.0070209

->  display `"se 8= "' _se[nin*p504th[8]]
se 8= .06641091

->  display `"coeff 9= "' _b[nin*p504th[9]]
coeff 9= -.02456848

->  display `"se 9= "' _se[nin*p504th[9]]
se 9= .06702783

->  display `"coeff 10= "' _b[nin*p504th[10]]
coeff 10= .08752361

->  display `"se 10= "' _se[nin*p504th[10]]
se 10= .06208846

->  display `"coeff 11= "' _b[nin*p504th[11]]
coeff 11= .07081904

->  display `"se 11= "' _se[nin*p504th[11]]
se 11= .07145953

->  display `"coeff 12= "' _b[nin*p504th[12]]
coeff 12= .00244729

->  display `"se 12= "' _se[nin*p504th[12]]
se 12= .06701286

->  display `"coeff 13= "' _b[nin*p504th[13]]
coeff 13= .05200057

->  display `"se 13= "' _se[nin*p504th[13]]
se 13= .06603935

->  display `"coeff 14= "' _b[nin*p504th[14]]
coeff 14= .07665024

->  display `"se 14= "' _se[nin*p504th[14]]
se 14= .06741486

->  display `"coeff 15= "' _b[nin*p504th[15]]
coeff 15= .16679964

->  display `"se 15= "' _se[nin*p504th[15]]
se 15= .06163362

->  display `"coeff 16= "' _b[nin*p504th[16]]
coeff 16= .13446359

->  display `"se 16= "' _se[nin*p504th[16]]
se 16= .06839518

->  display `"coeff 17= "' _b[nin*p504th[17]]
coeff 17= .1698674

->  display `"se 17= "' _se[nin*p504th[17]]
se 17= .06556679

->  display `"coeff 18= "' _b[nin*p504th[18]]
coeff 18= .19553735

->  display `"se 18= "' _se[nin*p504th[18]]
se 18= .0638133

->  display `"coeff 19= "' _b[nin*p504th[19]]
coeff 19= .16003224

->  display `"se 19= "' _se[nin*p504th[19]]
se 19= .06442826

->  display `"coeff 20= "' _b[nin*p504th[20]]
coeff 20= .14920155

->  display `"se 20= "' _se[nin*p504th[20]]
se 20= .06175458

->  display `"coeff 21= "' _b[nin*p504th[21]]
coeff 21= .16813107

->  display `"se 21= "' _se[nin*p504th[21]]
se 21= .06559112

->  display `"coeff 22= "' _b[nin*p504th[22]]
coeff 22= .21891863

->  display `"se 22= "' _se[nin*p504th[22]]
se 22= .06323438

->  display `"coeff 23= "' _b[nin*p504th[23]]
coeff 23= 0

->  display `"se 23= "' _se[nin*p504th[23]]
se 23= 0

. quietly anova yeduc birthpl p504th p504th*ch71 p504th*en71 p504thn*wsppc nin*p504th, reg cont(nin ch71 en71 wsppc) ;

. display "N.OBS  " e(N);
N.OBS  143107

. display "R. squared" e(r2);
R. squared.16933684

. test nin*p504th;

                  Source |  Partial SS    df       MS           F     Prob > F
              -----------+----------------------------------------------------
              nin*p504th |  1156.40327    22   52.563785       3.76     0.0000
                Residual |  1996747.86142716  13.9910582   

. for X in num 1/23:
> display "coeff X= " _b[nin*p504th[X]]\
> display "se X= " _se[nin*p504th[X]];

->  display `"coeff 1= "' _b[nin*p504th[1]]
coeff 1= -.15433668

->  display `"se 1= "' _se[nin*p504th[1]]
se 1= .08639375

->  display `"coeff 2= "' _b[nin*p504th[2]]
coeff 2= -.03493416

->  display `"se 2= "' _se[nin*p504th[2]]
se 2= .07929806

->  display `"coeff 3= "' _b[nin*p504th[3]]
coeff 3= .03316819

->  display `"se 3= "' _se[nin*p504th[3]]
se 3= .07657559

->  display `"coeff 4= "' _b[nin*p504th[4]]
coeff 4= -.03815426

->  display `"se 4= "' _se[nin*p504th[4]]
se 4= .07712165

->  display `"coeff 5= "' _b[nin*p504th[5]]
coeff 5= .03006762

->  display `"se 5= "' _se[nin*p504th[5]]
se 5= .07219407

->  display `"coeff 6= "' _b[nin*p504th[6]]
coeff 6= -.00298378

->  display `"se 6= "' _se[nin*p504th[6]]
se 6= .07694073

->  display `"coeff 7= "' _b[nin*p504th[7]]
coeff 7= .03100081

->  display `"se 7= "' _se[nin*p504th[7]]
se 7= .07566874

->  display `"coeff 8= "' _b[nin*p504th[8]]
coeff 8= -.08071582

->  display `"se 8= "' _se[nin*p504th[8]]
se 8= .07327699

->  display `"coeff 9= "' _b[nin*p504th[9]]
coeff 9= -.08642732

->  display `"se 9= "' _se[nin*p504th[9]]
se 9= .07382431

->  display `"coeff 10= "' _b[nin*p504th[10]]
coeff 10= .07195796

->  display `"se 10= "' _se[nin*p504th[10]]
se 10= .06908183

->  display `"coeff 11= "' _b[nin*p504th[11]]
coeff 11= .01402037

->  display `"se 11= "' _se[nin*p504th[11]]
se 11= .07926838

->  display `"coeff 12= "' _b[nin*p504th[12]]
coeff 12= -.00904219

->  display `"se 12= "' _se[nin*p504th[12]]
se 12= .07464405

->  display `"coeff 13= "' _b[nin*p504th[13]]
coeff 13= .00727653

->  display `"se 13= "' _se[nin*p504th[13]]
se 13= .07284462

->  display `"coeff 14= "' _b[nin*p504th[14]]
coeff 14= .06724552

->  display `"se 14= "' _se[nin*p504th[14]]
se 14= .07488352

->  display `"coeff 15= "' _b[nin*p504th[15]]
coeff 15= .1438498

->  display `"se 15= "' _se[nin*p504th[15]]
se 15= .06827633

->  display `"coeff 16= "' _b[nin*p504th[16]]
coeff 16= .10269537

->  display `"se 16= "' _se[nin*p504th[16]]
se 16= .074684

->  display `"coeff 17= "' _b[nin*p504th[17]]
coeff 17= .14746369

->  display `"se 17= "' _se[nin*p504th[17]]
se 17= .07264606

->  display `"coeff 18= "' _b[nin*p504th[18]]
coeff 18= .24375977

->  display `"se 18= "' _se[nin*p504th[18]]
se 18= .07126108

->  display `"coeff 19= "' _b[nin*p504th[19]]
coeff 19= .11731836

->  display `"se 19= "' _se[nin*p504th[19]]
se 19= .07202415

->  display `"coeff 20= "' _b[nin*p504th[20]]
coeff 20= .16201906

->  display `"se 20= "' _se[nin*p504th[20]]
se 20= .0693868

->  display `"coeff 21= "' _b[nin*p504th[21]]
coeff 21= .18866738

->  display `"se 21= "' _se[nin*p504th[21]]
se 21= .07409901

->  display `"coeff 22= "' _b[nin*p504th[22]]
coeff 22= .1818772

->  display `"se 22= "' _se[nin*p504th[22]]
se 22= .07101616

->  display `"coeff 23= "' _b[nin*p504th[23]]
coeff 23= 0

->  display `"se 23= "' _se[nin*p504th[23]]
se 23= 0

. *EDUCATION, wage sample ;
. quietly anova yeduc birthpl p504th p504th*ch71 nin*p504th if lhwage!=.,
> reg cont(nin ch71) ;

. display "N.OBS  " e(N);
N.OBS  60663

. display "R. squared" e(r2);
R. squared.14306381

. test nin*p504th;

                  Source |  Partial SS    df       MS           F     Prob > F
              -----------+----------------------------------------------------
              nin*p504th |  552.848035    22  25.1294561       1.79     0.0125
                Residual |  844514.139 60307   14.003584   

. for X in num 1/23:
> display "coeff X= " _b[nin*p504th[X]]\
> display "se X= " _se[nin*p504th[X]];

->  display `"coeff 1= "' _b[nin*p504th[1]]
coeff 1= -.03044703

->  display `"se 1= "' _se[nin*p504th[1]]
se 1= .131744

->  display `"coeff 2= "' _b[nin*p504th[2]]
coeff 2= .00933829

->  display `"se 2= "' _se[nin*p504th[2]]
se 2= .12591882

->  display `"coeff 3= "' _b[nin*p504th[3]]
coeff 3= .11258634

->  display `"se 3= "' _se[nin*p504th[3]]
se 3= .12186035

->  display `"coeff 4= "' _b[nin*p504th[4]]
coeff 4= .01877472

->  display `"se 4= "' _se[nin*p504th[4]]
se 4= .12133792

->  display `"coeff 5= "' _b[nin*p504th[5]]
coeff 5= .13652178

->  display `"se 5= "' _se[nin*p504th[5]]
se 5= .12010732

->  display `"coeff 6= "' _b[nin*p504th[6]]
coeff 6= -.06356343

->  display `"se 6= "' _se[nin*p504th[6]]
se 6= .12281187

->  display `"coeff 7= "' _b[nin*p504th[7]]
coeff 7= .04117583

->  display `"se 7= "' _se[nin*p504th[7]]
se 7= .12030526

->  display `"coeff 8= "' _b[nin*p504th[8]]
coeff 8= .01261891

->  display `"se 8= "' _se[nin*p504th[8]]
se 8= .11632898

->  display `"coeff 9= "' _b[nin*p504th[9]]
coeff 9= -.04729324

->  display `"se 9= "' _se[nin*p504th[9]]
se 9= .11518861

->  display `"coeff 10= "' _b[nin*p504th[10]]
coeff 10= .15501863

->  display `"se 10= "' _se[nin*p504th[10]]
se 10= .11202295

->  display `"coeff 11= "' _b[nin*p504th[11]]
coeff 11= .10915112

->  display `"se 11= "' _se[nin*p504th[11]]
se 11= .12656941

->  display `"coeff 12= "' _b[nin*p504th[12]]
coeff 12= .00225302

->  display `"se 12= "' _se[nin*p504th[12]]
se 12= .11579164

->  display `"coeff 13= "' _b[nin*p504th[13]]
coeff 13= .05128976

->  display `"se 13= "' _se[nin*p504th[13]]
se 13= .11316173

->  display `"coeff 14= "' _b[nin*p504th[14]]
coeff 14= .1436167

->  display `"se 14= "' _se[nin*p504th[14]]
se 14= .11452212

->  display `"coeff 15= "' _b[nin*p504th[15]]
coeff 15= .10987316

->  display `"se 15= "' _se[nin*p504th[15]]
se 15= .10841378

->  display `"coeff 16= "' _b[nin*p504th[16]]
coeff 16= .22934439

->  display `"se 16= "' _se[nin*p504th[16]]
se 16= .11660773

->  display `"coeff 17= "' _b[nin*p504th[17]]
coeff 17= .15212117

->  display `"se 17= "' _se[nin*p504th[17]]
se 17= .11250871

->  display `"coeff 18= "' _b[nin*p504th[18]]
coeff 18= .27185151

->  display `"se 18= "' _se[nin*p504th[18]]
se 18= .11126906

->  display `"coeff 19= "' _b[nin*p504th[19]]
coeff 19= .18048678

->  display `"se 19= "' _se[nin*p504th[19]]
se 19= .11437131

->  display `"coeff 20= "' _b[nin*p504th[20]]
coeff 20= .23594157

->  display `"se 20= "' _se[nin*p504th[20]]
se 20= .11042176

->  display `"coeff 21= "' _b[nin*p504th[21]]
coeff 21= .19089125

->  display `"se 21= "' _se[nin*p504th[21]]
se 21= .11707693

->  display `"coeff 22= "' _b[nin*p504th[22]]
coeff 22= .24175208

->  display `"se 22= "' _se[nin*p504th[22]]
se 22= .11320231

->  display `"coeff 23= "' _b[nin*p504th[23]]
coeff 23= 0

->  display `"se 23= "' _se[nin*p504th[23]]
se 23= 0

. quietly anova yeduc birthpl p504th p504th*ch71 p504th*en71 nin*p504th if lhwage!=.,
>  reg cont(nin ch71 en71) ;

. display "N.OBS  " e(N);
N.OBS  60466

. display "R. squared" e(r2);
R. squared.14364221

. test nin*p504th;

                  Source |  Partial SS    df       MS           F     Prob > F
              -----------+----------------------------------------------------
              nin*p504th |  581.576527    22  26.4352967       1.89     0.0071
                Residual |  841217.297 60090  13.9992894   

. for X in num 1/23:
> display "coeff X= " _b[nin*p504th[X]]\
> display "se X= " _se[nin*p504th[X]];

->  display `"coeff 1= "' _b[nin*p504th[1]]
coeff 1= -.0363411

->  display `"se 1= "' _se[nin*p504th[1]]
se 1= .13541575

->  display `"coeff 2= "' _b[nin*p504th[2]]
coeff 2= .00219261

->  display `"se 2= "' _se[nin*p504th[2]]
se 2= .12880294

->  display `"coeff 3= "' _b[nin*p504th[3]]
coeff 3= .12173659

->  display `"se 3= "' _se[nin*p504th[3]]
se 3= .1244783

->  display `"coeff 4= "' _b[nin*p504th[4]]
coeff 4= .03782085

->  display `"se 4= "' _se[nin*p504th[4]]
se 4= .12536578

->  display `"coeff 5= "' _b[nin*p504th[5]]
coeff 5= .13130904

->  display `"se 5= "' _se[nin*p504th[5]]
se 5= .1224917

->  display `"coeff 6= "' _b[nin*p504th[6]]
coeff 6= -.0450963

->  display `"se 6= "' _se[nin*p504th[6]]
se 6= .12472626

->  display `"coeff 7= "' _b[nin*p504th[7]]
coeff 7= .05365643

->  display `"se 7= "' _se[nin*p504th[7]]
se 7= .12288669

->  display `"coeff 8= "' _b[nin*p504th[8]]
coeff 8= .03669677

->  display `"se 8= "' _se[nin*p504th[8]]
se 8= .11910132

->  display `"coeff 9= "' _b[nin*p504th[9]]
coeff 9= -.05298729

->  display `"se 9= "' _se[nin*p504th[9]]
se 9= .11807944

->  display `"coeff 10= "' _b[nin*p504th[10]]
coeff 10= .16750998

->  display `"se 10= "' _se[nin*p504th[10]]
se 10= .11410766

->  display `"coeff 11= "' _b[nin*p504th[11]]
coeff 11= .13387435

->  display `"se 11= "' _se[nin*p504th[11]]
se 11= .12844288

->  display `"coeff 12= "' _b[nin*p504th[12]]
coeff 12= .04132945

->  display `"se 12= "' _se[nin*p504th[12]]
se 12= .11841563

->  display `"coeff 13= "' _b[nin*p504th[13]]
coeff 13= .0660958

->  display `"se 13= "' _se[nin*p504th[13]]
se 13= .11559013

->  display `"coeff 14= "' _b[nin*p504th[14]]
coeff 14= .14394981

->  display `"se 14= "' _se[nin*p504th[14]]
se 14= .11717724

->  display `"coeff 15= "' _b[nin*p504th[15]]
coeff 15= .11576492

->  display `"se 15= "' _se[nin*p504th[15]]
se 15= .11089915

->  display `"coeff 16= "' _b[nin*p504th[16]]
coeff 16= .25104011

->  display `"se 16= "' _se[nin*p504th[16]]
se 16= .11884646

->  display `"coeff 17= "' _b[nin*p504th[17]]
coeff 17= .18473462

->  display `"se 17= "' _se[nin*p504th[17]]
se 17= .1150728

->  display `"coeff 18= "' _b[nin*p504th[18]]
coeff 18= .28629492

->  display `"se 18= "' _se[nin*p504th[18]]
se 18= .11353969

->  display `"coeff 19= "' _b[nin*p504th[19]]
coeff 19= .2093096

->  display `"se 19= "' _se[nin*p504th[19]]
se 19= .11663402

->  display `"coeff 20= "' _b[nin*p504th[20]]
coeff 20= .24423824

->  display `"se 20= "' _se[nin*p504th[20]]
se 20= .11279803

->  display `"coeff 21= "' _b[nin*p504th[21]]
coeff 21= .22160443

->  display `"se 21= "' _se[nin*p504th[21]]
se 21= .11971777

->  display `"coeff 22= "' _b[nin*p504th[22]]
coeff 22= .26843763

->  display `"se 22= "' _se[nin*p504th[22]]
se 22= .11592109

->  display `"coeff 23= "' _b[nin*p504th[23]]
coeff 23= 0

->  display `"se 23= "' _se[nin*p504th[23]]
se 23= 0

. quietly anova yeduc birthpl p504th p504th*ch71 p504th*en71 p504thn*wsppc nin*p504th if lhwage!=.,
>  reg cont(nin ch71 en71 wsppc) ;

. display "N.OBS  " e(N);
N.OBS  55144

. display "R. squared" e(r2);
R. squared.13548674

. test nin*p504th;

                  Source |  Partial SS    df       MS           F     Prob > F
              -----------+----------------------------------------------------
              nin*p504th |  940.269136    22  42.7395062       2.98     0.0000
                Residual |  784548.232 54753  14.3288629   

. for X in num 1/23:
> display "coeff X= " _b[nin*p504th[X]]\
> display "se X= " _se[nin*p504th[X]];

->  display `"coeff 1= "' _b[nin*p504th[1]]
coeff 1= -.01393533

->  display `"se 1= "' _se[nin*p504th[1]]
se 1= .15637472

->  display `"coeff 2= "' _b[nin*p504th[2]]
coeff 2= .11238722

->  display `"se 2= "' _se[nin*p504th[2]]
se 2= .14711786

->  display `"coeff 3= "' _b[nin*p504th[3]]
coeff 3= .1554866

->  display `"se 3= "' _se[nin*p504th[3]]
se 3= .14288671

->  display `"coeff 4= "' _b[nin*p504th[4]]
coeff 4= -.04224056

->  display `"se 4= "' _se[nin*p504th[4]]
se 4= .14255534

->  display `"coeff 5= "' _b[nin*p504th[5]]
coeff 5= .21893447

->  display `"se 5= "' _se[nin*p504th[5]]
se 5= .13863855

->  display `"coeff 6= "' _b[nin*p504th[6]]
coeff 6= .01584696

->  display `"se 6= "' _se[nin*p504th[6]]
se 6= .14031603

->  display `"coeff 7= "' _b[nin*p504th[7]]
coeff 7= .15124725

->  display `"se 7= "' _se[nin*p504th[7]]
se 7= .13863416

->  display `"coeff 8= "' _b[nin*p504th[8]]
coeff 8= .07505274

->  display `"se 8= "' _se[nin*p504th[8]]
se 8= .13504393

->  display `"coeff 9= "' _b[nin*p504th[9]]
coeff 9= .01732326

->  display `"se 9= "' _se[nin*p504th[9]]
se 9= .13326568

->  display `"coeff 10= "' _b[nin*p504th[10]]
coeff 10= .3221473

->  display `"se 10= "' _se[nin*p504th[10]]
se 10= .12966303

->  display `"coeff 11= "' _b[nin*p504th[11]]
coeff 11= .20904116

->  display `"se 11= "' _se[nin*p504th[11]]
se 11= .14394423

->  display `"coeff 12= "' _b[nin*p504th[12]]
coeff 12= .12193201

->  display `"se 12= "' _se[nin*p504th[12]]
se 12= .13549539

->  display `"coeff 13= "' _b[nin*p504th[13]]
coeff 13= .11094618

->  display `"se 13= "' _se[nin*p504th[13]]
se 13= .1302259

->  display `"coeff 14= "' _b[nin*p504th[14]]
coeff 14= .24303751

->  display `"se 14= "' _se[nin*p504th[14]]
se 14= .13498731

->  display `"coeff 15= "' _b[nin*p504th[15]]
coeff 15= .28691308

->  display `"se 15= "' _se[nin*p504th[15]]
se 15= .12655963

->  display `"coeff 16= "' _b[nin*p504th[16]]
coeff 16= .39435575

->  display `"se 16= "' _se[nin*p504th[16]]
se 16= .13427107

->  display `"coeff 17= "' _b[nin*p504th[17]]
coeff 17= .27416816

->  display `"se 17= "' _se[nin*p504th[17]]
se 17= .13086402

->  display `"coeff 18= "' _b[nin*p504th[18]]
coeff 18= .43209362

->  display `"se 18= "' _se[nin*p504th[18]]
se 18= .13101328

->  display `"coeff 19= "' _b[nin*p504th[19]]
coeff 19= .38119037

->  display `"se 19= "' _se[nin*p504th[19]]
se 19= .13382224

->  display `"coeff 20= "' _b[nin*p504th[20]]
coeff 20= .40646456

->  display `"se 20= "' _se[nin*p504th[20]]
se 20= .12994811

->  display `"coeff 21= "' _b[nin*p504th[21]]
coeff 21= .40915268

->  display `"se 21= "' _se[nin*p504th[21]]
se 21= .13971955

->  display `"coeff 22= "' _b[nin*p504th[22]]
coeff 22= .36826353

->  display `"se 22= "' _se[nin*p504th[22]]
se 22= .13364562

->  display `"coeff 23= "' _b[nin*p504th[23]]
coeff 23= 0

->  display `"se 23= "' _se[nin*p504th[23]]
se 23= 0

. *WAGE;
. quietly anova lhwage birthpl p504th p504th*ch71 nin*p504th, reg cont(nin ch71) ;

. display "N.OBS  " e(N);
N.OBS  60663

. display "R. squared" e(r2);
R. squared.14823105

. test nin*p504th;

                  Source |  Partial SS    df       MS           F     Prob > F
              -----------+----------------------------------------------------
              nin*p504th |  8.36408674    22  .380185761       0.93     0.5549
                Residual |   24664.887 60307  .408988791   

. for X in num 1/23:
> display "coeff X= " _b[nin*p504th[X]]\
> display "se X= " _se[nin*p504th[X]];

->  display `"coeff 1= "' _b[nin*p504th[1]]
coeff 1= -.00695192

->  display `"se 1= "' _se[nin*p504th[1]]
se 1= .02251474

->  display `"coeff 2= "' _b[nin*p504th[2]]
coeff 2= .00235257

->  display `"se 2= "' _se[nin*p504th[2]]
se 2= .02151923

->  display `"coeff 3= "' _b[nin*p504th[3]]
coeff 3= .01675538

->  display `"se 3= "' _se[nin*p504th[3]]
se 3= .02082565

->  display `"coeff 4= "' _b[nin*p504th[4]]
coeff 4= -.01468124

->  display `"se 4= "' _se[nin*p504th[4]]
se 4= .02073637

->  display `"coeff 5= "' _b[nin*p504th[5]]
coeff 5= .01996395

->  display `"se 5= "' _se[nin*p504th[5]]
se 5= .02052606

->  display `"coeff 6= "' _b[nin*p504th[6]]
coeff 6= -.00322643

->  display `"se 6= "' _se[nin*p504th[6]]
se 6= .02098826

->  display `"coeff 7= "' _b[nin*p504th[7]]
coeff 7= .00371611

->  display `"se 7= "' _se[nin*p504th[7]]
se 7= .02055989

->  display `"coeff 8= "' _b[nin*p504th[8]]
coeff 8= .00115608

->  display `"se 8= "' _se[nin*p504th[8]]
se 8= .01988035

->  display `"coeff 9= "' _b[nin*p504th[9]]
coeff 9= -.01021299

->  display `"se 9= "' _se[nin*p504th[9]]
se 9= .01968546

->  display `"coeff 10= "' _b[nin*p504th[10]]
coeff 10= .01879749

->  display `"se 10= "' _se[nin*p504th[10]]
se 10= .01914446

->  display `"coeff 11= "' _b[nin*p504th[11]]
coeff 11= -.00566913

->  display `"se 11= "' _se[nin*p504th[11]]
se 11= .02163042

->  display `"coeff 12= "' _b[nin*p504th[12]]
coeff 12= .01869472

->  display `"se 12= "' _se[nin*p504th[12]]
se 12= .01978852

->  display `"coeff 13= "' _b[nin*p504th[13]]
coeff 13= -.01107579

->  display `"se 13= "' _se[nin*p504th[13]]
se 13= .01933907

->  display `"coeff 14= "' _b[nin*p504th[14]]
coeff 14= .00640515

->  display `"se 14= "' _se[nin*p504th[14]]
se 14= .01957156

->  display `"coeff 15= "' _b[nin*p504th[15]]
coeff 15= .01217318

->  display `"se 15= "' _se[nin*p504th[15]]
se 15= .01852766

->  display `"coeff 16= "' _b[nin*p504th[16]]
coeff 16= .02197279

->  display `"se 16= "' _se[nin*p504th[16]]
se 16= .01992799

->  display `"coeff 17= "' _b[nin*p504th[17]]
coeff 17= -.00680925

->  display `"se 17= "' _se[nin*p504th[17]]
se 17= .01922747

->  display `"coeff 18= "' _b[nin*p504th[18]]
coeff 18= .01421987

->  display `"se 18= "' _se[nin*p504th[18]]
se 18= .01901562

->  display `"coeff 19= "' _b[nin*p504th[19]]
coeff 19= .02397334

->  display `"se 19= "' _se[nin*p504th[19]]
se 19= .01954579

->  display `"coeff 20= "' _b[nin*p504th[20]]
coeff 20= .02133206

->  display `"se 20= "' _se[nin*p504th[20]]
se 20= .01887082

->  display `"coeff 21= "' _b[nin*p504th[21]]
coeff 21= .01055398

->  display `"se 21= "' _se[nin*p504th[21]]
se 21= .02000817

->  display `"coeff 22= "' _b[nin*p504th[22]]
coeff 22= .01843921

->  display `"se 22= "' _se[nin*p504th[22]]
se 22= .01934601

->  display `"coeff 23= "' _b[nin*p504th[23]]
coeff 23= 0

->  display `"se 23= "' _se[nin*p504th[23]]
se 23= 0

. quietly anova lhwage birthpl p504th p504th*ch71 p504th*en71 nin*p504th, reg cont(nin ch71 en71) ;

. display "N.OBS  " e(N);
N.OBS  60466

. display "R. squared" e(r2);
R. squared.14912974

. test nin*p504th;

                  Source |  Partial SS    df       MS           F     Prob > F
              -----------+----------------------------------------------------
              nin*p504th |  9.24336306    22  .420152867       1.03     0.4235
                Residual |  24554.9749 60090  .408636626   

. for X in num 1/23:
> display "coeff X= " _b[nin*p504th[X]]\
> display "se X= " _se[nin*p504th[X]];

->  display `"coeff 1= "' _b[nin*p504th[1]]
coeff 1= -.01217051

->  display `"se 1= "' _se[nin*p504th[1]]
se 1= .02313582

->  display `"coeff 2= "' _b[nin*p504th[2]]
coeff 2= .00393942

->  display `"se 2= "' _se[nin*p504th[2]]
se 2= .02200602

->  display `"coeff 3= "' _b[nin*p504th[3]]
coeff 3= .01919294

->  display `"se 3= "' _se[nin*p504th[3]]
se 3= .02126715

->  display `"coeff 4= "' _b[nin*p504th[4]]
coeff 4= -.00523186

->  display `"se 4= "' _se[nin*p504th[4]]
se 4= .02141878

->  display `"coeff 5= "' _b[nin*p504th[5]]
coeff 5= .0239837

->  display `"se 5= "' _se[nin*p504th[5]]
se 5= .02092774

->  display `"coeff 6= "' _b[nin*p504th[6]]
coeff 6= .00271439

->  display `"se 6= "' _se[nin*p504th[6]]
se 6= .02130951

->  display `"coeff 7= "' _b[nin*p504th[7]]
coeff 7= .01000671

->  display `"se 7= "' _se[nin*p504th[7]]
se 7= .02099522

->  display `"coeff 8= "' _b[nin*p504th[8]]
coeff 8= .00430872

->  display `"se 8= "' _se[nin*p504th[8]]
se 8= .02034849

->  display `"coeff 9= "' _b[nin*p504th[9]]
coeff 9= -.0091158

->  display `"se 9= "' _se[nin*p504th[9]]
se 9= .0201739

->  display `"coeff 10= "' _b[nin*p504th[10]]
coeff 10= .02307362

->  display `"se 10= "' _se[nin*p504th[10]]
se 10= .01949532

->  display `"coeff 11= "' _b[nin*p504th[11]]
coeff 11= .00005404

->  display `"se 11= "' _se[nin*p504th[11]]
se 11= .0219445

->  display `"coeff 12= "' _b[nin*p504th[12]]
coeff 12= .02493587

->  display `"se 12= "' _se[nin*p504th[12]]
se 12= .02023134

->  display `"coeff 13= "' _b[nin*p504th[13]]
coeff 13= -.00673985

->  display `"se 13= "' _se[nin*p504th[13]]
se 13= .0197486

->  display `"coeff 14= "' _b[nin*p504th[14]]
coeff 14= .0106364

->  display `"se 14= "' _se[nin*p504th[14]]
se 14= .02001976

